name	Mutations_of_interest_vs_Group_control_diff	Mutations_of_interest_vs_Group_control_p.val
PPIP5K2	0.120369021710912	0.538806337496048
PPM1A	0.262794005069118	0.205687244552781
PPM1B	0.470451127072561	0.0716944503321039
PPM1F	0.376233141557488	0.10031653459878
PPM1G	0.146034161989686	0.388074795640174
PPME1	0.449918880134476	0.0237568858280438
PPOX	-0.126243751279445	0.675841997561788
PPP1CA	0.012022093171435	0.928889278793231
PPP1CB	0.423634814869882	0.0647655094677729
PPP1CC	0.0577790307387183	0.673095474361213
PPP1R10	-0.0387861186551692	0.802376628145448
PPP1R12A	0.0793942954545201	0.670783161476521
PPP1R12C	-0.122322358121624	0.499689189932749
PPP1R14B	0.337661411759239	0.180932341526744
PPP1R18	-0.148633464664172	0.44856178674568
PPP1R2	0.0658905031756465	0.772740739516954
PPP1R21	-0.0878260668795132	0.594577641329437
PPP1R7	-0.0355911114512359	0.814850469567459
PPP1R8	0.125962669853703	0.389665286724568
PPP1R9B	-0.191827806822209	0.218178985429004
PPP2CA	0.134163747369605	0.280421069707383
PPP2R1A	0.19710388405797	0.13501384372784
PPP2R2A	0.413587405439966	0.0147553018985635
PPP2R4	0.163570097061065	0.354703239211492
PPP2R5A	-0.000677783994266434	0.997253516138636
PPP2R5D	0.056655889659794	0.789953804612082
PPP2R5E	0.280943662340126	0.260433164613154
PPP3CA	0.469031575618168	0.0183067282166693
PPP3CB	0.13078274288938	0.3245135361221
PPP4C	0.421105097380547	0.198739405391784
PPP4R1	0.104428925961928	0.526048155983974
PPP4R2	0.062598985941861	0.714254762528313
PPP5C	0.154412837803548	0.36397087094521
PPP6C	-0.190275433585414	0.440635193437635
PPP6R1	-0.0788715494373164	0.593412670584238
PPP6R2	0.0576275484631044	0.774546845045719
PPP6R3	0.0422009322756551	0.7893820451534
PPT1	-0.212190456531054	0.303759991459593
PPTC7	-0.0408795193805922	0.843917987506848
PPWD1	-0.260204906053486	0.22951279132975
PQBP1	0.310763870053716	0.0781673468131928
PQLC1	-0.216185000925016	0.332005358578327
PQLC3	-0.0828807691185993	0.773793642242574
PRAF2	0.348104009047614	0.276195768672592
PRAM1	0.136443622716701	0.674784075841247
PRCC	0.11421598962327	0.598202547317835
PRCP	0.0568284962792944	0.798196918338871
PRDX1	0.0324365507246327	0.900648088317528
PRDX2	1.26203742532905	0.00393840138963809
PRDX3	-0.18984147826087	0.243808048658482
PRDX4	-0.138266347826097	0.508397042438232
PRDX5	-0.0290524057970991	0.8431018870811
PRDX6	0.440460434782601	0.02694073961103
PREB	-0.141149778501106	0.44291565154901
PREP	-0.00934312302688056	0.955406199565801
PREX1	-0.248143567059023	0.432476824769159
PRF1	0.120536912033906	0.80184527705963
PRIM1	0.201804773197074	0.437877917872244
PRIM2	-0.430136209973906	0.421263051111807
PRKAA1	0.123154809695427	0.447781107913133
PRKAB1	0.14951862839624	0.509120947274348
PRKACB	-0.0381130117806912	0.835496722805625
PRKAG1	-0.0355755891713674	0.809300454238821
PRKAR1A	0.133958883790449	0.446213951116465
PRKAR2A	-0.0422628019697093	0.767309419601099
PRKAR2B	0.0537141517750932	0.785589009277568
PRKCB	0.373165579862789	0.270887590704769
PRKCD	-0.111815844789849	0.641107218826117
PRKCSH	-0.269397159420294	0.10553666802286
PRKD2	-0.0780929496531328	0.702386008037494
PRKDC	-0.0183150434782569	0.89746142970179
PRKRA	-0.20715523502022	0.209281710619933
PRMT1	0.0885060087012306	0.661410574161859
PRMT5	0.0670337955158899	0.668344354754693
PROS1	-0.402270456104246	0.401992572310994
PROSC	0.117987923108416	0.434316137476403
PRPF19	0.0835512173912996	0.58919619660686
PRPF3	0.203121581881984	0.218499843650692
PRPF31	0.0588120475693543	0.693626572206845
PRPF38A	-0.0121068987526858	0.951981430468535
PRPF38B	0.215350459337353	0.384347409763559
PRPF39	0.0760395825527826	0.65389238080641
PRPF4	0.160231629320663	0.261592612687771
PRPF40A	0.123752579710143	0.378140937505174
PRPF4B	0.0143340181307074	0.940680866540708
PRPF6	-0.0609664825454033	0.678437369226251
PRPF8	-0.059779933460117	0.674260821735178
PRPS1	0.291512125034764	0.206531065101996
PRPS2	0.5019035890525	0.0141961581576702
PRPSAP1	0.0761948581147447	0.670583039985044
PRPSAP2	0.163344302292725	0.411565628645268
PRRC1	-0.0452324041114984	0.806881195632166
PRRC2A	-0.118559511094373	0.563401464154119
PRRC2C	0.0954309896908043	0.587950421948302
PRTN3	-1.03174168115942	0.138618068836338
PRUNE	0.509654578456848	0.0911533341007946
PSAP	-0.404354676688477	0.107077809429021
PSD4	-0.447152116569972	0.0367861604065271
PSIP1	0.232501649980737	0.219355019263822
PSMA1	0.126002318840573	0.391992440934777
PSMA2	0.201856552317921	0.246297925657598
PSMA3	0.257022537255192	0.169497143100469
PSMA4	0.245277518624786	0.178558275307803
PSMA5	-0.13203779710145	0.383146740634388
PSMA6	-0.0162306956521761	0.910014560120872
PSMA7	0.14177618535993	0.40166949853524
PSMB1	0.11757967539911	0.464297477025851
PSMB10	0.156608109270728	0.415904103548479
PSMB2	0.304156289855072	0.0948575479758585
PSMB3	-0.00227540325879971	0.990692080585455
PSMB4	0.164443711960327	0.377335674693947
PSMB5	0.246498076069217	0.429139715436014
PSMB6	0.177915010529759	0.42385825013004
PSMB7	0.153852224410937	0.441766810177194
PSMB8	-0.0140668876733905	0.938620909488287
PSMB9	0.0183519839599882	0.929773948886344
PSMC1	0.115362082729316	0.491609356417549
PSMC2	0.0494144683285995	0.724883514597023
PSMC3	0.0150115383098424	0.922889015374002
PSMC4	0.0564663967659236	0.710326508154955
PSMC5	-0.0489530580194462	0.747595250123276
PSMC6	0.204041042687987	0.16154671128053
PSMD1	-0.0733645077292451	0.628514017159363
PSMD10	0.183975635414281	0.300137156622725
PSMD11	0.218024513006561	0.0925828774772593
PSMD12	0.044494958470068	0.808398210952711
PSMD13	0.0803363768115908	0.535621895246742
PSMD14	-0.412619630362009	0.113136873313981
PSMD2	0.0405099710144867	0.74876856349896
PSMD3	0.204359992040697	0.252134441801462
PSMD4	-0.0178533409119872	0.923753567221885
PSMD5	0.165061120089771	0.275962807299783
PSMD6	-0.202461267164701	0.198471482916607
PSMD7	0.046320600905922	0.739836246415263
PSMD8	0.0803277261125395	0.58759999185864
PSMD9	0.0272676121301423	0.85530471821467
PSME1	0.0439818840579669	0.821175254048407
PSME2	0.121256375000957	0.592744255692842
PSME3	0.151620693223506	0.388134932370668
PSME4	0.128573864388576	0.589952470049213
PSMF1	0.206967735358404	0.286767198776096
PSMG1	0.222810892155028	0.372346925041188
PSMG2	0.597348837236451	0.037101023164769
PSMG3	0.0976501898794861	0.728266016146673
PSPC1	0.480249577945216	0.000773291892404827
PSPH	-0.0395534697803601	0.887596838360313
PSTPIP1	-0.105032853229641	0.755376533674284
PSTPIP2	-0.128551581101043	0.620496322129417
PTBP1	0.0455405217391238	0.75959617451268
PTBP3	0.0404197366120975	0.798296175108985
PTCD3	-0.0935213525251744	0.575331685692409
PTDSS1	0.0500703563638183	0.834132479204799
PTEN	0.111732730591937	0.634301462892319
PTER	0.36042241476347	0.0781117147163701
PTGES2	-0.21037175215756	0.197492074938717
PTGES3	0.24337635668126	0.270417807091705
PTGS1	0.269884197292512	0.480378752299332
PTK2B	-0.554490903918277	0.0339381738505666
PTMA	0.31998278260869	0.206583755419124
PTMS	1.60996011257394	0.000109067605901519
PTP4A2	-0.107526685540378	0.597569547152588
PTPN1	-0.0851224025480946	0.637219969709535
PTPN11	0.111571861852457	0.493342470521829
PTPN12	0.217422437287832	0.35766713538801
PTPN23	0.0092168715637424	0.963188728776563
PTPN6	-0.112406002594394	0.595032993110605
PTPN7	0.00974821299647388	0.963092112519154
PTPN9	-0.167697501143552	0.523807844977702
PTPRC	-0.411904260869566	0.0892869024525966
PTPRE	0.162918686088332	0.48442591679233
PTRH1	-0.246215741381477	0.352885988916417
PTRH2	-0.143551451482223	0.462992667009402
PTRHD1	0.245346957294457	0.156228099526966
PUF60	0.0971456747965362	0.449839750374692
PUM2	0.077131344655287	0.642555738996536
PURA	0.558390925434189	0.021728631493597
PURB	0.334275940371299	0.0552935877636661
PUS1	-0.0346388486915323	0.822204172642426
PUS7	0.317617979969516	0.250844942888488
PVRL2	0.51437819299756	0.142999795995862
PWP1	-0.503757915910212	0.0253048375090267
PWP2	0.126249565481828	0.621507805326982
PXN	0.115100844029604	0.728891298937532
PYCARD	-0.0351386741250721	0.899867044389571
PYCR1	0.500627478342778	0.13789417620326
PYCR2	0.702667017843716	0.00595694301369932
PYCRL	0.337537814057457	0.245567456944941
PYGB	-0.0653509193538682	0.742955649029056
PYGL	0.384972762110831	0.0724989778650435
QARS	-0.0225656042681344	0.920766010158133
QDPR	0.230556686147001	0.27975034943128
QKI	0.273466465833373	0.205356200614645
QPCTL	0.130336799154893	0.586197164841494
QRICH1	0.272726801105192	0.207941995367824
R4GMS1	0.140066632058698	0.5256874994406
RAB10	-0.3357163768116	0.0235591825098365
RAB11B	0.0610321159420266	0.71955564322165
RAB11FIP1	-0.375954904553005	0.230479270262352
RAB14	0.017551148875274	0.927864033974758
RAB18	-0.0371849090399401	0.848564881165715
RAB1A	0.00574072614902121	0.977744504681536
RAB1B	0.0863627246376844	0.643808607867457
RAB21	-0.154823944419022	0.405839757278558
RAB24	0.0326358144791214	0.895658124931196
RAB27A	-0.440386405797103	0.179352335429999
RAB27B	-0.0243525217391252	0.935262978065641
RAB2A	-0.144122695652182	0.407389647602508
RAB2B	-0.0155242331333252	0.945311535224777
RAB32	-0.393209244899467	0.135265884817397
RAB35	-0.0127410793052682	0.94060251325719
RAB37	0.0150018222722039	0.954964845004571
RAB3D	-0.647090121721114	0.0923283658003383
RAB3GAP1	-0.388497073579096	0.169934301058711
RAB3GAP2	-0.121506598652575	0.429065762801747
RAB40C	-0.208926318840582	0.750536282190516
RAB44	-0.776560684198763	0.0186682671670901
RAB4A	-0.280357900362034	0.125566126412529
RAB4B	-0.0205535163286505	0.915471979342484
RAB5A	0.0110866819570958	0.949434688204421
RAB5B	-0.408722380805518	0.0244483478919454
RAB5C	-0.0677275220450788	0.691416729986018
RAB6A	0.197205656954932	0.427441923752639
RAB7A	-0.00673150724638205	0.963151711589145
RAB8A	0.0374090966438132	0.853549470554881
RAB8B	-0.213770798364081	0.218665784846984
RAB9A	-0.177096351832777	0.243525172040076
RAB9B	0.191375859573602	0.476339556803167
RABEP1	0.0759252371149426	0.603399992506158
RABEP2	-0.117378010888103	0.492086193422569
RABGAP1	0.299977647873861	0.232966086739822
RABGAP1L	0.377789133898142	0.09943283308373
RABGGTA	-0.212039297299349	0.398048205018884
RABIF	0.14976320868481	0.388413280852348
RABL3	-0.173386809617682	0.657459748026311
RABL6	0.0246530154796893	0.828463832969034
RAC2	0.141387826086952	0.426264231241616
RAD21	0.158598465581242	0.345511631447485
RAD23A	0.48648793423321	0.00486817222805058
RAD23B	0.118453949553249	0.492599849934277
RAD50	0.107163379325304	0.43938809605767
RAE1	-0.123870186082193	0.387875065053848
RALA	0.691829221805172	0.00392064294833811
RALB	-0.22527757472027	0.445911403788417
RALBP1	0.462206309424806	0.0499539330976448
RALGAPA2	-0.0605738499170236	0.832771031031852
RALGAPB	-0.145928399757679	0.508472294661524
RALY	0.20803521807396	0.201302186657691
RAN	0.0361855665688715	0.821289834164522
RANBP1	-0.0625255761350623	0.742786943606237
RANBP2	0.00852606433167225	0.94653222962905
RANBP3	0.124405877783497	0.527642934632593
RANBP9	0.0364518524124655	0.814763441791996
RANGAP1	0.134126972847291	0.409750978347494
RAP1B	0.152488260869561	0.574259695997808
RAP1GAP2	0.625527356049737	0.0259032216841062
RAP1GDS1	0.463114922713892	0.0310273249098088
RAP2B	-0.14689122952478	0.508894401162052
RARS	-0.123612715735131	0.317860433334671
RASAL3	-0.101864554120572	0.552799010482305
RASGRP2	0.0195280623826939	0.92727515284911
RASSF2	-0.0970355829010288	0.600244589504901
RAVER1	0.120035572072531	0.43145520809268
RB1	0.245590862999251	0.280135076198865
RBBP4	-0.0692898260869654	0.616730518093479
RBBP5	0.0261093416165288	0.85300302603312
RBBP6	0.0143914557944669	0.926430883002473
RBBP7	0.1626479039092	0.275828105225547
RBKS	-0.869720330139598	0.00303304023540243
RBM10	0.0291774574025894	0.827364493670541
RBM12	0.111793321214531	0.425616241325089
RBM12B	-0.115311560984185	0.576344239706104
RBM14	0.405061426354727	0.0160056547296726
RBM15	0.0617031300869257	0.667819749790804
RBM15B	0.00163851917884372	0.992604785547885
RBM17	-0.0192284063564436	0.920004724515159
RBM19	-0.336211854184839	0.146414660424153
RBM22	0.122434090696473	0.452941401237115
RBM25	-6.06664240230259e-05	0.999823834291444
RBM26	0.122493868382405	0.427595924151951
RBM27	0.0803053442851418	0.543946367438768
RBM28	-0.325530861143596	0.128780218487287
RBM3	-0.0426290795734054	0.853092074487521
RBM33	0.126054173358174	0.437538541354781
RBM34	-0.141105018681396	0.553085905204607
RBM39	-0.0536607896785739	0.708895734735442
RBM4	0.0469543725084556	0.75516014193803
RBM42	0.0356648868086431	0.749331932095711
RBM45	0.530528873796197	0.010010548695026
RBM4B	0.469630683902299	0.0251743718292413
RBM5	0.178110155181187	0.475287305518329
RBM6	-0.0474251342567804	0.793166963385643
RBM7	0.374091654555714	0.0767426580131197
RBM8A	0.0375636266646993	0.756474072133946
RBMX	0.136419527506352	0.448447021879773
RBMXL1	0.296190335506481	0.172070664398953
RCC1	0.0228700020233816	0.906274176615219
RCC2	0.0758174440335218	0.667381209810862
RCL1	-0.1968835401267	0.439651696908342
RCN1	0.254753275362315	0.226960552523801
RCN2	-0.0903824816101153	0.667816350894263
RCOR1	-0.00475831915758462	0.983346460390234
RCOR3	0.0382092951101143	0.840347091660569
RCSD1	0.0520400895397124	0.82724325385164
RDH11	0.13753930974039	0.571931575343486
RDH13	0.0727219835285524	0.754435483868366
RDH14	0.123893528492211	0.478408486904898
RDX	-0.0813620289855095	0.604190576729005
RECQL	0.251589510884006	0.122334089658264
RECQL5	-0.0155335797816427	0.962944388046551
REEP4	0.132942193255891	0.537384838621461
REEP5	0.296850841802669	0.314886811504257
REL	-0.332690297977159	0.0946720612042711
RELA	-0.0264758583599054	0.874420689161122
RENBP	-0.132712168739854	0.675681926398091
REPS1	0.184334897806506	0.358343691060235
RER1	-0.491724501301288	0.0438414597199992
REXO2	0.622600321838107	0.0668489865027946
RFC1	0.34930204076181	0.0567734987064333
RFC2	0.592398016427506	0.00014749689630403
RFC3	0.0701015787349277	0.591722252442921
RFC4	0.142474647442175	0.30168959827174
RFC5	0.0130463953169375	0.948234783099751
RFT1	-0.137489191372186	0.553750663521997
RFTN1	-0.0868687694668377	0.717310031124741
RFX1	0.117554577408162	0.367848383464384
RFX5	0.00837625975117895	0.961609513086037
RGS10	0.422948360496157	0.225196620189213
RGS19	-0.210828092073839	0.393534127589813
RHAG	0.902044063066141	0.179678689791931
RHOA	-0.346954695652176	0.0817804696952934
RHOG	0.0759049907941751	0.70360824222831
RHOT1	0.090052842129154	0.571651244745648
RHOT2	-0.149017664012316	0.377548099035175
RIC1	-0.666157915049398	0.34716491565776
RIC8A	0.0062973645903508	0.965372157674256
RICTOR	0.159062904246875	0.416051588852711
RIF1	0.167177160700637	0.427461947477033
RILPL2	0.216281650899797	0.444877896891013
RIN3	-0.00477476434308954	0.981204825677852
RING1	0.24492813423096	0.272006480929264
RIPK1	-0.0343109401451631	0.866545921466533
RLTPR	0.355588408724588	0.228900702692106
RMDN1	0.04245617553077	0.834655335965259
RMDN3	-0.0504820472389298	0.837558706688815
RMND1	-0.587081754742757	0.00158023778217813
RMND5A	0.247134715099614	0.353093017665852
RNASE2	-1.63811572603102	0.00754436456736296
RNASE3	-0.914398639161639	0.165465059068711
RNASEH2A	-0.00397938255657593	0.982691875106791
RNASEH2B	0.494946747044107	0.0144704959254415
RNASEH2C	0.32387247769222	0.107028247477246
RNASEL	-0.133245393868364	0.603117376698827
RNASET2	-0.458261252335248	0.119080953281869
RNF113A	0.0483072976673977	0.897731660508412
RNF2	0.167755309533369	0.349385666707745
RNF20	0.223132676398505	0.271910560393172
RNF213	-0.147846787117302	0.437616966962366
RNF31	0.0530723065121013	0.852690949408222
RNF40	0.0924780977080903	0.495643989629034
RNGTT	-0.0986443663293421	0.649858111583831
RNH1	-0.273857193001437	0.348537596232473
RNMT	0.0691069948395331	0.677422277211751
RNMTL1	-0.0132703623227659	0.94527075311636
RNPEP	-0.0172145568433386	0.941818669902831
RNPS1	0.0963778761620198	0.619487739030044
ROCK1	0.192917134753937	0.292425677841744
ROCK2	0.172792253962985	0.411643080045114
RP2	-0.225524383239271	0.245006727794442
RPA1	0.129191111995798	0.345486633343885
RPA2	0.086690605652306	0.627454241091216
RPA3	0.0877056007520274	0.577810765811517
RPAP1	-0.261775196383212	0.28359927525618
RPE	-0.240479136353354	0.150247313245583
RPF1	-0.182197698716296	0.404297205934406
RPF2	-0.370136528406693	0.121138470756766
RPIA	0.0772226426028482	0.724725814697607
RPL10	-0.385797385825011	0.0563969727506441
RPL10A	-0.0701499710144944	0.629970014062397
RPL11	-0.134286840579708	0.36474761427904
RPL12	-0.147523188405803	0.28177875388991
RPL13	0.0210011014492757	0.908852540313335
RPL13A	0.123973030167996	0.520835202785985
RPL14	0.0208922775162641	0.906636356014591
RPL15	-0.00781947826087404	0.955868660546657
RPL17	-0.0122821449275428	0.918755319285673
RPL18	0.327353140990976	0.115219021935225
RPL18A	-0.088089234963995	0.525491133253339
RPL19	-0.0149275942029021	0.957716599890395
RPL21	0.156397234673232	0.51413560990567
RPL22	0.257266308464402	0.201337980014928
RPL23	0.234644282171459	0.244071613287596
RPL23A	0.056696539078537	0.762123498812252
RPL24	0.0120692227601573	0.944287211748828
RPL26	0.126938477382609	0.442290416251448
RPL27	-0.00534044513587162	0.974358867944118
RPL27A	-0.171004448631642	0.294932013377306
RPL28	-0.00837536857093468	0.954594047483357
RPL29	0.264145894503084	0.171513222367919
RPL3	-0.177307159420295	0.288761034294761
RPL30	0.0836198703934556	0.733938502550164
RPL31	0.111160516235802	0.507071027509533
RPL32	-0.092994388461257	0.547998828894782
RPL34	0.124097769434911	0.43239476703021
RPL35	-0.0302262048515125	0.850501690313367
RPL35A	-0.0137736536229802	0.940270967669014
RPL36	0.0616045970931296	0.845653666486558
RPL36AL	-0.15441825266538	0.453735022288893
RPL37	-0.235380771286124	0.376541978021479
RPL37A	-0.0485708192600036	0.843042807130365
RPL38	0.0575008019768717	0.763628147624509
RPL4	-0.0541823421016581	0.754660954525552
RPL5	-0.295004159357308	0.149921622484078
RPL6	0.00920255072463405	0.955915890647092
RPL7	0.109040289855063	0.486114174329247
RPL7A	0.0374360946351864	0.819945936641477
RPL7L1	-0.121488405122149	0.581727798300744
RPL8	-0.0513639413648264	0.752572075211278
RPL9	0.216728635638621	0.294790808639238
RPLP0	-0.0422216811594218	0.769994005925189
RPLP2	-0.0559393913043529	0.679814388670496
RPN1	-0.0244046666666691	0.897421724921247
RPN2	-0.34502582608696	0.0573247201775244
RPP25L	-0.031393990166892	0.881387197049531
RPP30	0.123471124522585	0.545664552307262
RPRD1A	0.193864162576673	0.324910290479225
RPRD1B	0.239061543097659	0.0875220727749198
RPRD2	-0.0147539944830672	0.912242708239119
RPS10	-0.163171266379504	0.402009733663217
RPS10-NUDT3	0.330336139669985	0.332308114078244
RPS11	0.0770941889937546	0.703948705903425
RPS12	-0.0745148695652205	0.615159552291791
RPS13	0.135363739130433	0.313226339254997
RPS14	0.155056173913039	0.336444462264531
RPS15	-0.0726203452301633	0.776319371252908
